,Name,Race,Year,Time
18300,Brett ROBINSON,10 Kilometres Road,2013,0 days 00:29:38
18301,Brett ROBINSON,10 Kilometres Road,2014,0 days 00:29:22
18302,Brett ROBINSON,10 Kilometres Road,2015,0 days 00:29:06
18303,Brett ROBINSON,10 Kilometres Road,2016,0 days 00:28:29
18304,Brett ROBINSON,10 Kilometres Road,2017,0 days 00:30:24
18305,Brett ROBINSON,10 Kilometres Road,2018,0 days 00:29:21
18306,Brett ROBINSON,10 Kilometres Road,2019,0 days 00:28:30
18307,Brett ROBINSON,10 Kilometres Road,2020,0 days 00:28:32
18308,Brett ROBINSON,10 Kilometres Road,2022,0 days 00:28:39
18309,Brett ROBINSON,10 Kilometres Road,2023,0 days 00:28:11
18310,Brett ROBINSON,10 Kilometres Road,2024,0 days 00:30:13
18311,Brett ROBINSON,Half Marathon,2018,0 days 01:04:15
18312,Brett ROBINSON,Half Marathon,2020,0 days 00:59:57
18313,Brett ROBINSON,Half Marathon,2022,0 days 01:01:59
18314,Brett ROBINSON,Half Marathon,2023,0 days 01:02:16
18315,Brett ROBINSON,Half Marathon,2024,0 days 01:01:27
18316,Brett ROBINSON,Marathon,2019,0 days 02:10:55
18317,Brett ROBINSON,Marathon,2021,0 days 02:14:33
18318,Brett ROBINSON,Marathon,2022,0 days 02:07:31
18319,Brett ROBINSON,Marathon,2023,0 days 02:08:29
18320,Willy KIPSEREM,5000 Metres,2016,0 days 00:13:38.100000
18321,Willy KIPSEREM,5000 Metres,2017,0 days 00:13:32.800000
18322,Willy KIPSEREM,5000 Metres,2018,0 days 00:13:44.410000
18323,Willy KIPSEREM,5000 Metres,2019,0 days 00:13:56.150000
18324,Willy KIPSEREM,5000 Metres,2021,0 days 00:13:39.650000
18325,Willy KIPSEREM,5000 Metres,2022,0 days 00:13:35.830000
18326,Willy KIPSEREM,5000 Metres,2023,0 days 00:13:45.040000
18327,Willy KIPSEREM,5000 Metres,2024,0 days 00:13:57.190000
18328,Willy KIPSEREM,"10,000 Metres",2019,0 days 00:28:27.300000
18329,Willy KIPSEREM,"10,000 Metres",2021,0 days 00:28:46.490000
18330,Willy KIPSEREM,"10,000 Metres",2022,0 days 00:27:56.320000
18331,Willy KIPSEREM,"10,000 Metres",2023,0 days 00:27:58.230000
18332,Willy KIPSEREM,"10,000 Metres",2024,0 days 00:28:30.690000
18333,Brian KWEMOI,"10,000 Metres",2021,0 days 00:29:20.900000
18334,Brian KWEMOI,"10,000 Metres",2022,0 days 00:29:34.530000
18335,Brian KWEMOI,10 Kilometres Road,2022,0 days 00:28:11
18336,Brian KWEMOI,10 Kilometres Road,2023,0 days 00:28:40
18337,Brian KWEMOI,Half Marathon,2022,0 days 01:00:50
18338,Brian KWEMOI,Half Marathon,2023,0 days 00:59:37
18339,Brian KWEMOI,Half Marathon,2024,0 days 00:59:26
18340,Daniel Simiu EBENYO,5000 Metres,2019,0 days 00:13:15.920000
18341,Daniel Simiu EBENYO,5000 Metres,2020,0 days 00:13:42.140000
18342,Daniel Simiu EBENYO,5000 Metres,2021,0 days 00:12:55.880000
18343,Daniel Simiu EBENYO,5000 Metres,2022,0 days 00:12:54.900000
18344,Daniel Simiu EBENYO,5000 Metres,2023,0 days 00:13:16.050000
18345,Daniel Simiu EBENYO,"10,000 Metres",2022,0 days 00:27:11.260000
18346,Daniel Simiu EBENYO,"10,000 Metres",2023,0 days 00:26:57.800000
18347,Daniel Simiu EBENYO,10 Kilometres Road,2019,0 days 00:27:12
18348,Daniel Simiu EBENYO,10 Kilometres Road,2020,0 days 00:27:18
18349,Daniel Simiu EBENYO,10 Kilometres Road,2021,0 days 00:27:50
18350,Daniel Simiu EBENYO,10 Kilometres Road,2022,0 days 00:26:58
18351,Daniel Simiu EBENYO,10 Kilometres Road,2023,0 days 00:28:28
18352,Daniel Simiu EBENYO,Half Marathon,2019,0 days 01:00:45
18353,Daniel Simiu EBENYO,Half Marathon,2022,0 days 00:59:04
18354,Daniel Simiu EBENYO,Half Marathon,2023,0 days 00:59:14
18355,Daniel Simiu EBENYO,Half Marathon,2024,0 days 00:59:30
18356,Atef SAAD,1500 Metres,2010,0 days 00:03:55
18357,Atef SAAD,10 Kilometres Road,2016,0 days 00:29:07
18358,Atef SAAD,10 Kilometres Road,2017,0 days 00:29:09
18359,Atef SAAD,10 Kilometres Road,2023,0 days 00:29:16
18360,Atef SAAD,Half Marathon,2017,0 days 01:05:03
18361,Atef SAAD,Half Marathon,2018,0 days 01:04:54
18362,Atef SAAD,Half Marathon,2021,0 days 01:05:14
18363,Atef SAAD,Half Marathon,2022,0 days 01:04:07
18364,Atef SAAD,Half Marathon,2023,0 days 01:03:07
18365,Atef SAAD,Marathon,2016,0 days 02:13:51
18366,Atef SAAD,Marathon,2018,0 days 02:18:16
18367,Atef SAAD,Marathon,2022,0 days 02:22:07
18368,Richard ETIR,5000 Metres,2022,0 days 00:13:15.870000
18369,Richard ETIR,5000 Metres,2023,0 days 00:13:00.170000
18370,Richard ETIR,"10,000 Metres",2022,0 days 00:27:27.510000
18371,Richard ETIR,"10,000 Metres",2023,0 days 00:27:06.880000
18372,Richard ETIR,10 Kilometres Road,2023,0 days 00:28:26
18373,Richard ETIR,10 Kilometres Road,2024,0 days 00:27:47
18374,Richard ETIR,Half Marathon,2023,0 days 01:02:11
18375,Richard ETIR,Half Marathon,2024,0 days 00:59:32
18376,Shadrack RONO,5000 Metres,2021,0 days 00:14:04.620000
18377,Shadrack RONO,5000 Metres,2022,0 days 00:13:48.760000
18378,Shadrack RONO,5000 Metres,2023,0 days 00:13:25.810000
18379,Shadrack RONO,5000 Metres,2024,0 days 00:13:21.550000
18380,Shadrack RONO,"10,000 Metres",2022,0 days 00:28:57.750000
18381,Shadrack RONO,"10,000 Metres",2023,0 days 00:27:42.370000
18382,Travis MARTIN,1500 Metres,2021,0 days 00:03:47.770000
18383,Travis MARTIN,1500 Metres,2022,0 days 00:03:47.370000
18384,Travis MARTIN,1500 Metres,2023,0 days 00:03:46.540000
18385,Travis MARTIN,1500 Metres,2024,0 days 00:03:42.240000
18386,Travis MARTIN,5000 Metres,2021,0 days 00:14:32.020000
18387,Travis MARTIN,5000 Metres,2024,0 days 00:13:55.220000
18388,Haruki MINATOYA,1500 Metres,2022,0 days 00:03:50.710000
18389,Haruki MINATOYA,5000 Metres,2014,0 days 00:14:00.710000
18390,Haruki MINATOYA,5000 Metres,2015,0 days 00:13:54.070000
18391,Haruki MINATOYA,5000 Metres,2016,0 days 00:13:53.480000
18392,Haruki MINATOYA,5000 Metres,2017,0 days 00:14:26.560000
18393,Haruki MINATOYA,5000 Metres,2018,0 days 00:14:04.870000
18394,Haruki MINATOYA,5000 Metres,2019,0 days 00:13:41.610000
18395,Haruki MINATOYA,5000 Metres,2020,0 days 00:13:34.100000
18396,Haruki MINATOYA,5000 Metres,2022,0 days 00:13:47.260000
18397,Haruki MINATOYA,5000 Metres,2023,0 days 00:13:49.130000
18398,Haruki MINATOYA,5000 Metres,2024,0 days 00:13:37.770000
18399,Haruki MINATOYA,"10,000 Metres",2015,0 days 00:28:46.590000
18400,Haruki MINATOYA,"10,000 Metres",2016,0 days 00:29:11.650000
18401,Haruki MINATOYA,"10,000 Metres",2017,0 days 00:29:12.150000
18402,Haruki MINATOYA,"10,000 Metres",2018,0 days 00:30:03.940000
18403,Haruki MINATOYA,"10,000 Metres",2019,0 days 00:28:10.920000
18404,Haruki MINATOYA,"10,000 Metres",2020,0 days 00:28:18.140000
18405,Haruki MINATOYA,"10,000 Metres",2024,0 days 00:28:41.350000
18406,Haruki MINATOYA,Half Marathon,2015,0 days 01:02:54
18407,Haruki MINATOYA,Half Marathon,2016,0 days 01:03:40
18408,Haruki MINATOYA,Half Marathon,2018,0 days 01:02:52
18409,Haruki MINATOYA,Half Marathon,2024,0 days 01:01:59
18410,Haruki MINATOYA,Marathon,2020,0 days 02:09:19
18411,Koki KAMATA,5000 Metres,2019,0 days 00:14:08.080000
18412,Koki KAMATA,5000 Metres,2020,0 days 00:14:31.940000
18413,Koki KAMATA,5000 Metres,2021,0 days 00:13:58.590000
18414,Koki KAMATA,5000 Metres,2022,0 days 00:13:59.500000
18415,Koki KAMATA,5000 Metres,2023,0 days 00:13:56.800000
18416,Koki KAMATA,"10,000 Metres",2019,0 days 00:29:35.780000
18417,Koki KAMATA,"10,000 Metres",2021,0 days 00:28:30.610000
18418,Koki KAMATA,"10,000 Metres",2022,0 days 00:28:28.050000
18419,Koki KAMATA,"10,000 Metres",2023,0 days 00:28:23.290000
18420,Koki KAMATA,Half Marathon,2019,0 days 01:05:22
18421,Koki KAMATA,Half Marathon,2020,0 days 01:02:03
18422,Koki KAMATA,Half Marathon,2021,0 days 01:03:27
18423,Koki KAMATA,Half Marathon,2023,0 days 01:01:44
18424,Koki KAMATA,Half Marathon,2024,0 days 01:00:47
18425,Asbel RUTTO,"10,000 Metres",2023,0 days 00:28:57.210000
18426,Asbel RUTTO,"10,000 Metres",2024,0 days 00:28:56.520000
18427,Asbel RUTTO,10 Kilometres Road,2022,0 days 00:27:55
18428,Asbel RUTTO,Marathon,2023,0 days 02:09:46
18429,Asbel RUTTO,Marathon,2024,0 days 02:06:24
18430,Jackson SHARP,1500 Metres,2015,0 days 00:04:05.530000
18431,Jackson SHARP,1500 Metres,2015,0 days 00:04:05.530000
18432,Jackson SHARP,1500 Metres,2016,0 days 00:03:51.380000
18433,Jackson SHARP,1500 Metres,2017,0 days 00:03:46.880000
18434,Jackson SHARP,1500 Metres,2018,0 days 00:03:47.520000
18435,Jackson SHARP,1500 Metres,2019,0 days 00:03:55.620000
18436,Jackson SHARP,1500 Metres,2021,0 days 00:03:40.840000
18437,Jackson SHARP,1500 Metres,2022,0 days 00:03:42.680000
18438,Jackson SHARP,1500 Metres,2023,0 days 00:03:37.500000
18439,Jackson SHARP,1500 Metres,2024,0 days 00:03:41.020000
18440,Jackson SHARP,5000 Metres,2018,0 days 00:14:25.250000
18441,Jackson SHARP,5000 Metres,2019,0 days 00:14:28.010000
18442,Jackson SHARP,5000 Metres,2020,0 days 00:13:44
18443,Jackson SHARP,5000 Metres,2021,0 days 00:13:46.180000
18444,Jackson SHARP,5000 Metres,2022,0 days 00:13:33.770000
18445,Jackson SHARP,5000 Metres,2023,0 days 00:13:25.510000
18446,Jackson SHARP,5000 Metres,2024,0 days 00:13:31.630000
18447,Simon SUNDSTRÖM,1500 Metres,2014,0 days 00:03:59.090000
18448,Simon SUNDSTRÖM,1500 Metres,2015,0 days 00:03:58.820000
18449,Simon SUNDSTRÖM,1500 Metres,2016,0 days 00:03:53.040000
18450,Simon SUNDSTRÖM,1500 Metres,2017,0 days 00:03:51.200000
18451,Simon SUNDSTRÖM,1500 Metres,2018,0 days 00:03:46.420000
18452,Simon SUNDSTRÖM,1500 Metres,2019,0 days 00:03:44.060000
18453,Simon SUNDSTRÖM,1500 Metres,2020,0 days 00:03:42.110000
18454,Simon SUNDSTRÖM,1500 Metres,2023,0 days 00:03:40.450000
18455,Simon SUNDSTRÖM,5000 Metres,2015,0 days 00:15:16.720000
18456,Simon SUNDSTRÖM,5000 Metres,2016,0 days 00:14:55.650000
18457,Simon SUNDSTRÖM,5000 Metres,2017,0 days 00:14:43.840000
18458,Simon SUNDSTRÖM,5000 Metres,2018,0 days 00:14:18.270000
18459,Simon SUNDSTRÖM,5000 Metres,2019,0 days 00:13:52.800000
18460,Simon SUNDSTRÖM,5000 Metres,2020,0 days 00:14:02.730000
18461,Simon SUNDSTRÖM,5000 Metres,2021,0 days 00:14:05.130000
18462,Simon SUNDSTRÖM,5000 Metres,2022,0 days 00:13:35.930000
18463,Simon SUNDSTRÖM,5000 Metres,2023,0 days 00:13:34.730000
18464,Simon SUNDSTRÖM,"10,000 Metres",2022,0 days 00:28:41.400000
18465,Simon SUNDSTRÖM,"10,000 Metres",2023,0 days 00:28:34.820000
18466,Simon SUNDSTRÖM,"10,000 Metres",2024,0 days 00:28:11.160000
18467,Simon SUNDSTRÖM,Half Marathon,2024,0 days 01:03:57
18468,Kazuki MATSUMURA,5000 Metres,2016,0 days 00:14:08.010000
18469,Kazuki MATSUMURA,5000 Metres,2017,0 days 00:14:09.930000
18470,Kazuki MATSUMURA,5000 Metres,2018,0 days 00:14:08.900000
18471,Kazuki MATSUMURA,5000 Metres,2020,0 days 00:14:00.590000
18472,Kazuki MATSUMURA,5000 Metres,2021,0 days 00:13:53.200000
18473,Kazuki MATSUMURA,5000 Metres,2023,0 days 00:14:05.110000
18474,Kazuki MATSUMURA,"10,000 Metres",2013,0 days 00:29:28.410000
18475,Kazuki MATSUMURA,"10,000 Metres",2015,0 days 00:28:55.120000
18476,Kazuki MATSUMURA,"10,000 Metres",2016,0 days 00:28:51.220000
18477,Kazuki MATSUMURA,"10,000 Metres",2017,0 days 00:29:04.570000
18478,Kazuki MATSUMURA,"10,000 Metres",2018,0 days 00:29:08.820000
18479,Kazuki MATSUMURA,"10,000 Metres",2019,0 days 00:28:47.760000
18480,Kazuki MATSUMURA,"10,000 Metres",2020,0 days 00:29:14.300000
18481,Kazuki MATSUMURA,"10,000 Metres",2021,0 days 00:28:19.350000
18482,Kazuki MATSUMURA,"10,000 Metres",2022,0 days 00:28:36.290000
18483,Kazuki MATSUMURA,"10,000 Metres",2023,0 days 00:28:24.360000
18484,Kazuki MATSUMURA,Half Marathon,2012,0 days 01:03:50
18485,Kazuki MATSUMURA,Half Marathon,2013,0 days 01:05:58
18486,Kazuki MATSUMURA,Half Marathon,2016,0 days 01:03:29
18487,Kazuki MATSUMURA,Half Marathon,2017,0 days 01:04:52
18488,Kazuki MATSUMURA,Half Marathon,2018,0 days 01:04:42
18489,Kazuki MATSUMURA,Half Marathon,2020,0 days 01:02:08
18490,Kazuki MATSUMURA,Half Marathon,2021,0 days 01:01:38
18491,Kazuki MATSUMURA,Half Marathon,2023,0 days 01:01:55
18492,Kazuki MATSUMURA,Marathon,2020,0 days 02:19:00
18493,Mathew Sang KIBIWOT,10 Kilometres Road,2015,0 days 00:29:06
18494,Mathew Sang KIBIWOT,Half Marathon,2009,0 days 01:05:00
18495,Mathew Sang KIBIWOT,Half Marathon,2013,0 days 01:04:07
18496,Mathew Sang KIBIWOT,Half Marathon,2014,0 days 01:03:59
18497,Mathew Sang KIBIWOT,Half Marathon,2015,0 days 01:03:02
18498,Mathew Sang KIBIWOT,Half Marathon,2019,0 days 01:02:19
18499,Mathew Sang KIBIWOT,Half Marathon,2022,0 days 01:01:13
18500,Mathew Sang KIBIWOT,Marathon,2011,0 days 02:20:08
18501,Mathew Sang KIBIWOT,Marathon,2013,0 days 02:27:44
18502,Mathew Sang KIBIWOT,Marathon,2015,0 days 02:18:33
18503,Mathew Sang KIBIWOT,Marathon,2016,0 days 02:13:55
18504,Mathew Sang KIBIWOT,Marathon,2017,0 days 02:17:41
18505,Mathew Sang KIBIWOT,Marathon,2021,0 days 02:09:54
18506,Mathew Sang KIBIWOT,Marathon,2022,0 days 02:09:20
18507,Mathew Sang KIBIWOT,Marathon,2023,0 days 02:09:42
18508,Samuel CHELANGA,1500 Metres,2009,0 days 00:03:49.690000
18509,Samuel CHELANGA,1500 Metres,2012,0 days 00:03:46.720000
18510,Samuel CHELANGA,5000 Metres,2007,0 days 00:13:46.390000
18511,Samuel CHELANGA,5000 Metres,2008,0 days 00:13:24.730000
18512,Samuel CHELANGA,5000 Metres,2009,0 days 00:13:19.790000
18513,Samuel CHELANGA,5000 Metres,2010,0 days 00:13:37.010000
18514,Samuel CHELANGA,5000 Metres,2011,0 days 00:13:27.340000
18515,Samuel CHELANGA,5000 Metres,2012,0 days 00:13:09.670000
18516,Samuel CHELANGA,5000 Metres,2013,0 days 00:13:20.070000
18517,Samuel CHELANGA,5000 Metres,2014,0 days 00:13:04.350000
18518,Samuel CHELANGA,5000 Metres,2016,0 days 00:13:27.530000
18519,Samuel CHELANGA,5000 Metres,2021,0 days 00:13:27.950000
18520,Samuel CHELANGA,5000 Metres,2022,0 days 00:13:23.090000
18521,Samuel CHELANGA,"10,000 Metres",2007,0 days 00:29:16.410000
18522,Samuel CHELANGA,"10,000 Metres",2008,0 days 00:28:15.990000
18523,Samuel CHELANGA,"10,000 Metres",2009,0 days 00:27:28.480000
18524,Samuel CHELANGA,"10,000 Metres",2010,0 days 00:27:08.390000
18525,Samuel CHELANGA,"10,000 Metres",2011,0 days 00:28:12.180000
18526,Samuel CHELANGA,"10,000 Metres",2012,0 days 00:27:29.820000
18527,Samuel CHELANGA,"10,000 Metres",2013,0 days 00:27:46.060000
18528,Samuel CHELANGA,"10,000 Metres",2014,0 days 00:27:59.740000
18529,Samuel CHELANGA,"10,000 Metres",2016,0 days 00:27:54.570000
18530,Samuel CHELANGA,"10,000 Metres",2017,0 days 00:29:08.290000
18531,Samuel CHELANGA,"10,000 Metres",2020,0 days 00:28:36.120000
18532,Samuel CHELANGA,"10,000 Metres",2021,0 days 00:27:42.020000
18533,Samuel CHELANGA,"10,000 Metres",2022,0 days 00:27:33.770000
18534,Samuel CHELANGA,"10,000 Metres",2023,0 days 00:27:38.020000
18535,Samuel CHELANGA,10 Kilometres Road,2011,0 days 00:28:31
18536,Samuel CHELANGA,10 Kilometres Road,2012,0 days 00:28:38
18537,Samuel CHELANGA,10 Kilometres Road,2014,0 days 00:28:11
18538,Samuel CHELANGA,10 Kilometres Road,2017,0 days 00:28:19
18539,Samuel CHELANGA,10 Kilometres Road,2018,0 days 00:29:20
18540,Samuel CHELANGA,10 Kilometres Road,2021,0 days 00:28:45
18541,Samuel CHELANGA,10 Kilometres Road,2022,0 days 00:28:36
18542,Samuel CHELANGA,10 Kilometres Road,2022,0 days 00:28:36
18543,Samuel CHELANGA,Half Marathon,2011,0 days 01:03:41
18544,Samuel CHELANGA,Half Marathon,2012,0 days 01:03:22
18545,Samuel CHELANGA,Half Marathon,2013,0 days 01:01:04
18546,Samuel CHELANGA,Half Marathon,2014,0 days 01:02:59
18547,Samuel CHELANGA,Half Marathon,2016,0 days 01:01:43
18548,Samuel CHELANGA,Half Marathon,2018,0 days 01:00:37
18549,Samuel CHELANGA,Half Marathon,2020,0 days 01:01:52
18550,Samuel CHELANGA,Half Marathon,2021,0 days 01:00:59
18551,Samuel CHELANGA,Half Marathon,2022,0 days 01:01:49
18552,Samuel CHELANGA,Half Marathon,2023,0 days 01:02:49
18553,Samuel CHELANGA,Half Marathon,2024,0 days 01:03:43
18554,Samuel CHELANGA,Marathon,2017,0 days 02:15:02
18555,Samuel CHELANGA,Marathon,2018,0 days 02:21:17
18556,Samuel CHELANGA,Marathon,2020,0 days 02:15:04
18557,Samuel CHELANGA,Marathon,2023,0 days 02:08:50
18558,Tariq Ahmed AL AMRI,1500 Metres,2016,0 days 00:04:01.710000
18559,Tariq Ahmed AL AMRI,5000 Metres,2011,0 days 00:14:11.060000
18560,Tariq Ahmed AL AMRI,5000 Metres,2014,0 days 00:13:31.130000
18561,Tariq Ahmed AL AMRI,5000 Metres,2015,0 days 00:13:25
18562,Tariq Ahmed AL AMRI,5000 Metres,2016,0 days 00:13:28.450000
18563,Tariq Ahmed AL AMRI,5000 Metres,2017,0 days 00:13:25.330000
18564,Tariq Ahmed AL AMRI,5000 Metres,2018,0 days 00:13:56.490000
18565,Tariq Ahmed AL AMRI,5000 Metres,2019,0 days 00:13:19.700000
18566,Tariq Ahmed AL AMRI,5000 Metres,2021,0 days 00:13:52.900000
18567,Tariq Ahmed AL AMRI,5000 Metres,2022,0 days 00:13:46.810000
18568,Tariq Ahmed AL AMRI,5000 Metres,2023,0 days 00:14:02.940000
18569,Tariq Ahmed AL AMRI,"10,000 Metres",2014,0 days 00:29:39.220000
18570,Tariq Ahmed AL AMRI,"10,000 Metres",2015,0 days 00:30:25.100000
18571,Tariq Ahmed AL AMRI,"10,000 Metres",2023,0 days 00:27:44.330000
18572,Tariq Ahmed AL AMRI,10 Kilometres Road,2021,0 days 00:29:22
18573,Tariq Ahmed AL AMRI,10 Kilometres Road,2022,0 days 00:28:26
18574,Tariq Ahmed AL AMRI,10 Kilometres Road,2023,0 days 00:28:02
18575,Andrew COLLEY,1500 Metres,2010,0 days 00:03:51.600000
18576,Andrew COLLEY,1500 Metres,2011,0 days 00:03:45.240000
18577,Andrew COLLEY,1500 Metres,2012,0 days 00:03:51.460000
18578,Andrew COLLEY,1500 Metres,2013,0 days 00:03:44.760000
18579,Andrew COLLEY,1500 Metres,2014,0 days 00:03:41.200000
18580,Andrew COLLEY,5000 Metres,2010,0 days 00:14:07.220000
18581,Andrew COLLEY,5000 Metres,2011,0 days 00:13:44.790000
18582,Andrew COLLEY,5000 Metres,2012,0 days 00:13:49.610000
18583,Andrew COLLEY,5000 Metres,2013,0 days 00:13:45.690000
18584,Andrew COLLEY,5000 Metres,2014,0 days 00:13:40.190000
18585,Andrew COLLEY,5000 Metres,2015,0 days 00:13:50.950000
18586,Andrew COLLEY,5000 Metres,2017,0 days 00:13:46.070000
18587,Andrew COLLEY,5000 Metres,2024,0 days 00:13:35.500000
18588,Andrew COLLEY,"10,000 Metres",2014,0 days 00:29:11.080000
18589,Andrew COLLEY,"10,000 Metres",2015,0 days 00:29:26.860000
18590,Andrew COLLEY,"10,000 Metres",2017,0 days 00:29:56.160000
18591,Andrew COLLEY,"10,000 Metres",2019,0 days 00:28:26.270000
18592,Andrew COLLEY,"10,000 Metres",2024,0 days 00:28:08.290000
18593,Andrew COLLEY,10 Kilometres Road,2015,0 days 00:30:17
18594,Andrew COLLEY,10 Kilometres Road,2017,0 days 00:29:39
18595,Andrew COLLEY,10 Kilometres Road,2018,0 days 00:28:45
18596,Andrew COLLEY,Half Marathon,2018,0 days 01:02:24
18597,Andrew COLLEY,Half Marathon,2019,0 days 01:03:11
18598,Andrew COLLEY,Half Marathon,2020,0 days 01:03:47
18599,Andrew COLLEY,Half Marathon,2024,0 days 01:01:39
18600,Andrew COLLEY,Marathon,2019,0 days 02:12:15
18601,Andrew COLLEY,Marathon,2023,0 days 02:11:22
18602,Elzan BIBIĆ,1500 Metres,2014,0 days 00:04:11.560000
18603,Elzan BIBIĆ,1500 Metres,2015,0 days 00:04:01.370000
18604,Elzan BIBIĆ,1500 Metres,2016,0 days 00:03:47.400000
18605,Elzan BIBIĆ,1500 Metres,2017,0 days 00:03:57.280000
18606,Elzan BIBIĆ,1500 Metres,2018,0 days 00:03:37.790000
18607,Elzan BIBIĆ,1500 Metres,2019,0 days 00:03:37.660000
18608,Elzan BIBIĆ,1500 Metres,2020,0 days 00:03:35.070000
18609,Elzan BIBIĆ,1500 Metres,2021,0 days 00:03:36.710000
18610,Elzan BIBIĆ,1500 Metres,2022,0 days 00:03:36.300000
18611,Elzan BIBIĆ,1500 Metres,2023,0 days 00:03:34.200000
18612,Elzan BIBIĆ,1500 Metres,2024,0 days 00:03:39.980000
18613,Elzan BIBIĆ,5000 Metres,2016,0 days 00:13:51.400000
18614,Elzan BIBIĆ,5000 Metres,2018,0 days 00:13:44.250000
18615,Elzan BIBIĆ,5000 Metres,2019,0 days 00:13:34.990000
18616,Elzan BIBIĆ,5000 Metres,2020,0 days 00:13:26.560000
18617,Elzan BIBIĆ,5000 Metres,2022,0 days 00:13:24.420000
18618,Elzan BIBIĆ,5000 Metres,2023,0 days 00:13:53.950000
18619,Elzan BIBIĆ,5000 Metres,2024,0 days 00:13:14.780000
18620,Elzan BIBIĆ,10 Kilometres Road,2019,0 days 00:29:59
18621,Elzan BIBIĆ,Half Marathon,2022,0 days 01:03:58
18622,Yusuke TAKAHASHI,1500 Metres,2017,0 days 00:03:46.680000
18623,Yusuke TAKAHASHI,1500 Metres,2018,0 days 00:03:47.010000
18624,Yusuke TAKAHASHI,1500 Metres,2019,0 days 00:03:44.430000
18625,Yusuke TAKAHASHI,1500 Metres,2020,0 days 00:03:42.330000
18626,Yusuke TAKAHASHI,1500 Metres,2021,0 days 00:03:40.340000
18627,Yusuke TAKAHASHI,1500 Metres,2022,0 days 00:03:40.140000
18628,Yusuke TAKAHASHI,1500 Metres,2023,0 days 00:03:38.690000
18629,Yusuke TAKAHASHI,1500 Metres,2024,0 days 00:03:40.380000
18630,Yusuke TAKAHASHI,5000 Metres,2021,0 days 00:13:57.610000
18631,Yusuke TAKAHASHI,5000 Metres,2022,0 days 00:14:06.640000
18632,Yusuke TAKAHASHI,5000 Metres,2023,0 days 00:14:14.300000
18633,Paul LONYANGATA,5000 Metres,2010,0 days 00:13:19.070000
18634,Paul LONYANGATA,5000 Metres,2011,0 days 00:13:08.010000
18635,Paul LONYANGATA,"10,000 Metres",2010,0 days 00:28:14.550000
18636,Paul LONYANGATA,"10,000 Metres",2011,0 days 00:27:21.620000
18637,Paul LONYANGATA,10 Kilometres Road,2012,0 days 00:28:42
18638,Paul LONYANGATA,10 Kilometres Road,2013,0 days 00:30:33
18639,Paul LONYANGATA,Half Marathon,2012,0 days 00:59:53
18640,Paul LONYANGATA,Half Marathon,2013,0 days 01:02:58
18641,Paul LONYANGATA,Half Marathon,2014,0 days 00:59:54
18642,Paul LONYANGATA,Half Marathon,2015,0 days 01:00:01
18643,Paul LONYANGATA,Half Marathon,2016,0 days 01:00:11
18644,Paul LONYANGATA,Half Marathon,2017,0 days 01:00:40
18645,Paul LONYANGATA,Half Marathon,2019,0 days 00:59:49
18646,Paul LONYANGATA,Marathon,2013,0 days 02:07:44
18647,Paul LONYANGATA,Marathon,2014,0 days 02:16:04
18648,Paul LONYANGATA,Marathon,2015,0 days 02:07:14
18649,Paul LONYANGATA,Marathon,2016,0 days 02:13:17
18650,Paul LONYANGATA,Marathon,2017,0 days 02:06:10
18651,Paul LONYANGATA,Marathon,2018,0 days 02:06:25
18652,Paul LONYANGATA,Marathon,2019,0 days 02:07:29
18653,Paul LONYANGATA,Marathon,2020,0 days 02:09:18
18654,Paul LONYANGATA,Marathon,2023,0 days 02:09:49
18655,Paul LONYANGATA,Marathon,2024,0 days 02:08:53
18656,Leonard LANGAT,5000 Metres,2021,0 days 00:14:19.760000
18657,Leonard LANGAT,5000 Metres,2023,0 days 00:14:00.620000
18658,Leonard LANGAT,"10,000 Metres",2014,0 days 00:29:11.350000
18659,Leonard LANGAT,"10,000 Metres",2015,0 days 00:30:06.040000
18660,Leonard LANGAT,Half Marathon,2018,0 days 01:03:11
18661,Leonard LANGAT,Half Marathon,2022,0 days 01:03:20
