Name,Year,10 Kilometres Road,"10,000 Metres",1500 Metres,5000 Metres,Half Marathon,Marathon
Creed THOMPSON,2023,,0 days 00:28:04.150000,,0 days 00:13:34.300000,,
Cruz GOMEZ,2021,,,0 days 00:03:42.400000,,,
Cruz GOMEZ,2022,,,0 days 00:03:39.640000,0 days 00:13:59.810000,,
Cruz GOMEZ,2023,,,0 days 00:03:39.340000,0 days 00:14:35.460000,,
Cruz GOMEZ,2024,,,0 days 00:03:41.290000,0 days 00:13:49.130000,,
Célestin NDIKUMANA,2021,,,,0 days 00:14:09.820000,,
Célestin NDIKUMANA,2022,0 days 00:28:57,,,0 days 00:13:49.980000,0 days 01:02:49,
Célestin NDIKUMANA,2023,0 days 00:28:47,,0 days 00:03:46.170000,0 days 00:13:18.740000,,
Célestin NDIKUMANA,2024,,0 days 00:29:48.020000,,0 days 00:13:31.530000,,
Daelen ACKLEY,2023,,,0 days 00:03:41.830000,,,
Daelen ACKLEY,2024,,,0 days 00:03:40.770000,0 days 00:13:52.170000,,
Dage MINORS,2013,,,0 days 00:04:01.220000,,,
Dage MINORS,2014,,,0 days 00:03:58.390000,,,
Dage MINORS,2015,,,0 days 00:03:52.710000,,,
Dage MINORS,2016,,,0 days 00:03:53.680000,,,
Dage MINORS,2017,,,0 days 00:03:54.220000,,,
Dage MINORS,2018,,,0 days 00:03:49.580000,,,
Dage MINORS,2019,,,0 days 00:03:48.030000,,,
Dage MINORS,2021,,,0 days 00:03:45.630000,0 days 00:14:32.860000,,
Dage MINORS,2022,,,0 days 00:03:41.240000,0 days 00:14:28.190000,,
Dage MINORS,2023,,,0 days 00:03:41.360000,,,
Dage MINORS,2024,,,0 days 00:03:47.140000,,,
Daichi TAKEUCHI,2016,0 days 00:30:08,0 days 00:29:12.720000,,0 days 00:13:56.150000,,
Daichi TAKEUCHI,2017,,0 days 00:29:13.160000,,0 days 00:14:01.100000,0 days 01:03:51,
Daichi TAKEUCHI,2018,,0 days 00:29:04.700000,,0 days 00:13:47.130000,,
Daichi TAKEUCHI,2019,,0 days 00:28:36.150000,0 days 00:03:48.390000,0 days 00:13:42.870000,0 days 01:02:59,
Daichi TAKEUCHI,2020,,0 days 00:28:53.140000,0 days 00:03:44.430000,0 days 00:13:40.770000,0 days 01:04:11,
Daichi TAKEUCHI,2021,,0 days 00:28:45.430000,0 days 00:03:42.520000,0 days 00:13:49.400000,,
Daichi TAKEUCHI,2022,,0 days 00:29:36.860000,0 days 00:03:43.670000,0 days 00:13:38.880000,,
Daichi TAKEUCHI,2023,,0 days 00:28:57.670000,0 days 00:03:48.700000,0 days 00:13:56.060000,0 days 01:02:56,
Daichi TAKEUCHI,2024,,,,0 days 00:13:50.230000,,
Daiji KAWAI,2011,,0 days 00:29:17.350000,,,,
Daiji KAWAI,2012,,,,,0 days 01:03:20,
Daiji KAWAI,2013,,0 days 00:29:17.680000,,,,
Daiji KAWAI,2014,,,,,0 days 01:05:54,
Daiji KAWAI,2016,,0 days 00:28:44.270000,,0 days 00:14:04.610000,0 days 01:02:47,
Daiji KAWAI,2017,,0 days 00:28:46.010000,,,0 days 01:06:52,
Daiji KAWAI,2018,,0 days 00:28:08.520000,,0 days 00:13:45.910000,0 days 01:03:22,0 days 02:23:13
Daiji KAWAI,2019,0 days 00:29:01,0 days 00:28:14.490000,,0 days 00:13:51.540000,0 days 01:02:45,0 days 02:10:50
Daiji KAWAI,2020,,0 days 00:27:34.860000,,0 days 00:13:37.370000,0 days 01:02:36,0 days 02:11:37
Daiji KAWAI,2021,,0 days 00:28:25.430000,,0 days 00:13:44.090000,0 days 01:04:02,0 days 02:14:41
Daiji KAWAI,2022,,0 days 00:28:12.990000,,0 days 00:13:45.110000,0 days 01:03:50,0 days 02:08:31
Daiji KAWAI,2023,,0 days 00:28:22.310000,,0 days 00:13:53.180000,,0 days 02:08:32
Daiki HATTORI,2019,,,,0 days 00:14:29.180000,,
Daiki HATTORI,2020,,,,0 days 00:14:09.670000,,
Daiki HATTORI,2021,,0 days 00:28:38.460000,,0 days 00:13:45.430000,,
Daiki HATTORI,2022,,0 days 00:28:02.220000,,0 days 00:13:32.980000,0 days 01:01:12,
Daiki HATTORI,2023,,0 days 00:28:27.120000,,0 days 00:13:45.370000,0 days 01:01:42,
Daiki HATTORI,2024,,,,0 days 00:13:42.070000,0 days 01:00:49,
Daisuke DOI,2019,,0 days 00:29:47.170000,,0 days 00:14:17.460000,,
Daisuke DOI,2020,,0 days 00:28:38.590000,,0 days 00:14:03.170000,0 days 01:01:50,
Daisuke DOI,2021,,0 days 00:28:19.780000,,0 days 00:13:47.410000,0 days 01:02:00,0 days 02:08:13
Daisuke DOI,2022,,0 days 00:28:19.480000,0 days 00:03:56.510000,0 days 00:13:53.650000,0 days 01:01:26,0 days 02:09:40
Daisuke DOI,2023,,0 days 00:28:20.420000,,0 days 00:13:54.110000,0 days 01:01:34,0 days 02:07:55
Daisuke DOI,2024,,0 days 00:28:55.820000,,0 days 00:14:03.560000,0 days 01:00:51,0 days 02:06:54
Daisuke HOSOMORI,2014,,,,,0 days 01:05:08,
Daisuke HOSOMORI,2015,,0 days 00:29:22.670000,,,0 days 01:06:13,
Daisuke HOSOMORI,2016,,0 days 00:29:07.200000,,,0 days 01:03:08,
Daisuke HOSOMORI,2017,,0 days 00:29:30.980000,,,,
Daisuke HOSOMORI,2018,,0 days 00:29:06.860000,,0 days 00:14:41.140000,0 days 01:04:41,
Daisuke HOSOMORI,2019,,0 days 00:28:49.040000,,0 days 00:14:55.690000,,0 days 02:18:36
Daisuke HOSOMORI,2020,,0 days 00:29:06.570000,,0 days 00:13:52.540000,0 days 01:01:05,0 days 02:12:24
Daisuke HOSOMORI,2021,,0 days 00:27:54.620000,,0 days 00:13:47.940000,0 days 01:02:17,0 days 02:08:28
Daisuke HOSOMORI,2022,,0 days 00:28:43.540000,,0 days 00:14:17.930000,,0 days 02:15:44
Daisuke HOSOMORI,2023,,0 days 00:28:14.660000,,0 days 00:13:52.960000,0 days 01:02:26,0 days 02:10:22
Daisuke HOSOMORI,2024,,0 days 00:28:37.260000,,0 days 00:14:13.060000,0 days 01:01:01,0 days 02:10:40
Dalton HENGST,2015,,,0 days 00:03:58.580000,,,
Dalton HENGST,2017,,,0 days 00:03:54.900000,,,
Dalton HENGST,2018,,,0 days 00:03:45.590000,0 days 00:14:42.470000,,
Dalton HENGST,2019,,,0 days 00:03:43.920000,,,
Dalton HENGST,2020,,,,0 days 00:15:14,,
Dalton HENGST,2021,,,0 days 00:03:44.020000,,,
Dalton HENGST,2023,,,0 days 00:03:42.090000,,,
Dalton HENGST,2024,,,0 days 00:03:42.670000,,,
Damian HACKETT,2022,,,0 days 00:03:41.850000,,,
Damian HACKETT,2023,,,0 days 00:03:41.520000,,,
Damian HACKETT,2024,,,0 days 00:03:41.340000,,,
Damien DILCHER,2021,,,0 days 00:03:44.560000,0 days 00:14:17.380000,,
Damien DILCHER,2022,,,0 days 00:03:47.580000,,,
Damien DILCHER,2023,,,0 days 00:03:41.670000,0 days 00:13:55.440000,,
Damien DILCHER,2024,,,0 days 00:03:39.420000,,,
Dan KIBET,2019,,,,0 days 00:14:45.150000,,
Dan KIBET,2021,,,,0 days 00:14:12.610000,,
Dan KIBET,2022,,,,0 days 00:13:19.380000,,
Dan KIBET,2023,0 days 00:28:59,,,0 days 00:13:16.310000,,
Dan KIBET,2024,,,,0 days 00:13:24.640000,,
Dan KIPLANGAT,2017,,0 days 00:30:59.010000,,0 days 00:14:37.010000,,
Dan KIPLANGAT,2019,,0 days 00:28:23.640000,,0 days 00:13:50.820000,,
Dan KIPLANGAT,2020,,0 days 00:27:59.950000,,0 days 00:13:34.980000,,
Dan KIPLANGAT,2021,,,,0 days 00:13:25.760000,,
Dan KIPLANGAT,2022,,0 days 00:27:48.810000,,0 days 00:13:28.720000,,
Dan KIPLANGAT,2023,,0 days 00:27:46.970000,0 days 00:03:46.700000,0 days 00:13:19,,
Daniel BEBBINGTON,2017,,,0 days 00:03:50.250000,,,
Daniel BEBBINGTON,2018,0 days 00:30:56,,0 days 00:03:48.440000,,,
Daniel BEBBINGTON,2019,0 days 00:30:46,,0 days 00:03:45.550000,,,
Daniel BEBBINGTON,2020,0 days 00:30:57,,0 days 00:03:46.080000,,,
Daniel BEBBINGTON,2021,,,0 days 00:03:44.890000,,,
Daniel BEBBINGTON,2022,,,0 days 00:03:41.620000,0 days 00:14:31.860000,,
Daniel BEBBINGTON,2023,,,0 days 00:03:43.440000,0 days 00:14:09.840000,,
Daniel DO NASCIMENTO,2014,,,,0 days 00:14:32.050000,,
Daniel DO NASCIMENTO,2015,,,0 days 00:03:51.870000,0 days 00:14:31.810000,,
Daniel DO NASCIMENTO,2016,,0 days 00:30:03.760000,0 days 00:03:53.030000,0 days 00:14:27.330000,,
Daniel DO NASCIMENTO,2017,,0 days 00:29:13.340000,,0 days 00:14:32.910000,,
Daniel DO NASCIMENTO,2018,,0 days 00:30:41.220000,0 days 00:03:46.850000,0 days 00:14:28.380000,,
Daniel DO NASCIMENTO,2019,,0 days 00:30:21.510000,,0 days 00:14:45.530000,,
Daniel DO NASCIMENTO,2020,,0 days 00:29:32.610000,0 days 00:03:48.920000,0 days 00:14:17.070000,0 days 01:04:27,
Daniel DO NASCIMENTO,2021,,0 days 00:29:18.060000,,,,0 days 02:06:11
Daniel DO NASCIMENTO,2022,,0 days 00:28:40.170000,,,0 days 01:01:03,0 days 02:04:51
Daniel DO NASCIMENTO,2023,,,,,,0 days 02:07:06
Daniel DO NASCIMENTO,2024,,,,,0 days 01:03:42,
Daniel KINYANJUI,2019,,,0 days 00:03:47,,,
Daniel KINYANJUI,2021,,,0 days 00:03:51.020000,,,
Daniel KINYANJUI,2022,0 days 00:29:17,,,0 days 00:14:10.650000,,
Daniel KINYANJUI,2023,,,,0 days 00:13:35.860000,,
Daniel KINYANJUI,2024,,,,0 days 00:13:59.360000,,
Daniel KOSEN,2022,0 days 00:27:19,,0 days 00:03:45.410000,,,
Daniel KOSEN,2023,0 days 00:27:01,0 days 00:27:33.350000,,0 days 00:13:26.350000,,
Daniel KOSEN,2024,,,,0 days 00:13:29.170000,,
Daniel MATEIKO,2019,0 days 00:29:03,,,0 days 00:13:40.910000,,
Daniel MATEIKO,2020,,0 days 00:30:46.040000,,,,
Daniel MATEIKO,2021,,0 days 00:27:03.940000,,,0 days 00:58:26,
Daniel MATEIKO,2022,,0 days 00:27:33.570000,,0 days 00:13:13.450000,0 days 00:58:40,
Daniel MATEIKO,2023,,,,,0 days 00:58:36,
Daniel MATEIKO,2024,,,,,0 days 00:58:45,
Daniel MUNGUTI,2019,,,0 days 00:03:39.140000,,,
Daniel MUNGUTI,2021,,,0 days 00:03:49.040000,,,
Daniel MUNGUTI,2022,,,0 days 00:03:36.120000,,,
Daniel MUNGUTI,2023,,,0 days 00:03:34.020000,,,
Daniel MUNGUTI,2024,,,0 days 00:03:33.710000,,,
Daniel NDIRITU,2021,,,,0 days 00:13:18.750000,,
Daniel NDIRITU,2022,,,,0 days 00:13:21.310000,,
Daniel NDIRITU,2023,,,,0 days 00:13:27.430000,,
Daniel NDIRITU,2024,,,,0 days 00:13:17.730000,,
Daniel SCHAFFER,2014,,0 days 00:31:31.140000,,0 days 00:14:51.010000,,
Daniel SCHAFFER,2017,,,0 days 00:03:49.030000,0 days 00:14:27.980000,,
Daniel SCHAFFER,2018,,,0 days 00:03:52.590000,0 days 00:14:34.110000,,
Daniel SCHAFFER,2019,,,0 days 00:03:51.930000,0 days 00:14:03.060000,,
Daniel SCHAFFER,2020,,,0 days 00:03:52.910000,0 days 00:14:31.280000,,
Daniel SCHAFFER,2021,,,0 days 00:03:42.050000,0 days 00:13:51.910000,,
Daniel SCHAFFER,2022,,,0 days 00:03:40.980000,0 days 00:13:36.230000,,
Daniel SCHAFFER,2023,,,0 days 00:03:39.030000,0 days 00:13:40.540000,,
Daniel SCHAFFER,2024,,0 days 00:29:05.560000,0 days 00:03:40.080000,0 days 00:13:37.390000,,
Daniel Simiu EBENYO,2019,0 days 00:27:12,,,0 days 00:13:15.920000,0 days 01:00:45,
Daniel Simiu EBENYO,2020,0 days 00:27:18,,,0 days 00:13:42.140000,,
Daniel Simiu EBENYO,2021,0 days 00:27:50,,,0 days 00:12:55.880000,,
Daniel Simiu EBENYO,2022,0 days 00:26:58,0 days 00:27:11.260000,,0 days 00:12:54.900000,0 days 00:59:04,
Daniel Simiu EBENYO,2023,0 days 00:28:28,0 days 00:26:57.800000,,0 days 00:13:16.050000,0 days 00:59:14,
Daniel Simiu EBENYO,2024,,,,,0 days 00:59:30,
Daniele D'ONOFRIO,2011,0 days 00:31:13,,,0 days 00:15:30.190000,0 days 01:08:48,
Daniele D'ONOFRIO,2012,0 days 00:31:14,0 days 00:29:45.430000,0 days 00:03:56.010000,,0 days 01:09:09,
Daniele D'ONOFRIO,2013,0 days 00:30:33,,0 days 00:04:04.830000,0 days 00:15:03.690000,,
Daniele D'ONOFRIO,2014,0 days 00:30:56,0 days 00:29:52.460000,,0 days 00:14:21.940000,0 days 01:05:43,
Daniele D'ONOFRIO,2015,,0 days 00:29:27.340000,0 days 00:03:57.140000,0 days 00:14:07.910000,0 days 01:05:38,
Daniele D'ONOFRIO,2016,,0 days 00:29:01.930000,,0 days 00:14:05.360000,0 days 01:03:29,
Daniele D'ONOFRIO,2018,0 days 00:30:19,,,,0 days 01:09:06,
Daniele D'ONOFRIO,2019,0 days 00:30:01,,,,0 days 01:04:13,
Daniele D'ONOFRIO,2020,0 days 00:29:41,,,,0 days 01:02:32,0 days 02:15:40
Daniele D'ONOFRIO,2021,0 days 00:30:31,,,,0 days 01:06:06,0 days 02:14:07
Daniele D'ONOFRIO,2022,0 days 00:29:55,,,,0 days 01:03:45,0 days 02:11:43
Daniele D'ONOFRIO,2024,0 days 00:28:46,,,,0 days 01:03:13,
Daniele MEUCCI,2005,0 days 00:29:31,0 days 00:29:44.050000,0 days 00:03:48.790000,0 days 00:14:21.260000,0 days 01:04:31,
Daniele MEUCCI,2006,0 days 00:30:36,0 days 00:28:44.790000,0 days 00:03:47.320000,0 days 00:13:53.400000,0 days 01:06:29,
Daniele MEUCCI,2007,,0 days 00:28:56.700000,0 days 00:03:47.490000,0 days 00:13:50.270000,,
Daniele MEUCCI,2008,0 days 00:29:22,0 days 00:28:08.040000,0 days 00:03:49.780000,0 days 00:13:45.400000,0 days 01:03:20,
Daniele MEUCCI,2009,0 days 00:29:03,0 days 00:28:50.100000,,0 days 00:13:26.090000,0 days 01:02:43,
Daniele MEUCCI,2010,0 days 00:30:14,0 days 00:28:18.560000,,0 days 00:13:24.380000,,0 days 02:13:49
Daniele MEUCCI,2011,0 days 00:29:05,0 days 00:27:44.500000,,0 days 00:13:24.940000,0 days 01:02:30,
Daniele MEUCCI,2012,0 days 00:28:28,0 days 00:27:32.860000,,0 days 00:13:19,0 days 01:05:11,
Daniele MEUCCI,2013,0 days 00:30:11,0 days 00:28:06.740000,,0 days 00:13:45.120000,0 days 01:01:06,0 days 02:12:03
Daniele MEUCCI,2014,0 days 00:28:19,0 days 00:27:36.530000,,0 days 00:13:36.830000,0 days 01:01:57,0 days 02:11:08
Daniele MEUCCI,2015,0 days 00:28:48,,,,0 days 01:03:40,0 days 02:11:10
Daniele MEUCCI,2016,,0 days 00:28:24.710000,,,0 days 01:02:38,
Daniele MEUCCI,2017,0 days 00:29:42,0 days 00:28:33.720000,,0 days 00:13:38.940000,0 days 01:02:17,0 days 02:10:56
Daniele MEUCCI,2018,0 days 00:29:05,0 days 00:28:38.940000,,,0 days 01:04:37,0 days 02:10:45
Daniele MEUCCI,2019,0 days 00:28:19,0 days 00:28:38.350000,,,0 days 01:02:49,0 days 02:10:52
Daniele MEUCCI,2020,0 days 00:28:08,,,,,
Daniele MEUCCI,2021,0 days 00:28:46,,,,0 days 01:02:40,0 days 02:10:03
Daniele MEUCCI,2022,0 days 00:29:02,,,,,0 days 02:09:25
Daniele MEUCCI,2023,0 days 00:29:21,,,,0 days 01:03:24,0 days 02:11:06
Daniele MEUCCI,2024,,,,,,0 days 02:07:49
Dario IVANOVSKI,2016,,,0 days 00:03:55.920000,,,
Dario IVANOVSKI,2017,,,0 days 00:03:57.990000,,0 days 01:10:01,
Dario IVANOVSKI,2018,,,0 days 00:03:47.130000,,0 days 01:08:03,
Dario IVANOVSKI,2019,,,0 days 00:03:50.900000,,,
Dario IVANOVSKI,2020,,0 days 00:32:44.900000,0 days 00:03:52.250000,,,0 days 02:31:16
Dario IVANOVSKI,2021,0 days 00:29:58,0 days 00:30:04.660000,0 days 00:03:44.980000,0 days 00:14:02.320000,0 days 01:06:09,0 days 02:21:27
Dario IVANOVSKI,2022,,,,0 days 00:13:54.580000,0 days 01:08:30,0 days 02:18:12
Dario IVANOVSKI,2023,0 days 00:30:58,,0 days 00:03:52.610000,0 days 00:14:27.660000,0 days 01:04:45,0 days 02:11:53
Dario IVANOVSKI,2024,,,,,0 days 01:06:32,0 days 02:08:26
Darragh MCELHINNEY,2016,,,0 days 00:03:54.500000,,,
Darragh MCELHINNEY,2017,,,0 days 00:03:48.050000,,,
Darragh MCELHINNEY,2018,,,0 days 00:03:49.450000,0 days 00:14:11.800000,,
Darragh MCELHINNEY,2019,,,0 days 00:03:45.120000,0 days 00:13:54.100000,,
Darragh MCELHINNEY,2020,,,,0 days 00:13:56,,
Darragh MCELHINNEY,2021,,,0 days 00:03:42.170000,0 days 00:14:25.380000,,
Darragh MCELHINNEY,2022,,,0 days 00:03:37.720000,0 days 00:13:17.170000,,
Darragh MCELHINNEY,2023,,,0 days 00:03:38.170000,0 days 00:13:29.770000,,
Darragh MCELHINNEY,2024,,,0 days 00:03:42.480000,0 days 00:14:00.420000,,
David MULLARKEY,2017,,,0 days 00:03:57.070000,,,
David MULLARKEY,2018,,,0 days 00:03:53.100000,,,
David MULLARKEY,2019,0 days 00:30:10,,0 days 00:03:49.260000,,,
David MULLARKEY,2020,0 days 00:30:47,,0 days 00:03:51.620000,,,
David MULLARKEY,2021,0 days 00:29:13,,0 days 00:03:42.970000,0 days 00:13:56.520000,,
David MULLARKEY,2022,,,0 days 00:03:41.480000,0 days 00:13:43.920000,,
David MULLARKEY,2023,,,0 days 00:03:43.560000,0 days 00:13:37.880000,,
David MULLARKEY,2024,,,,0 days 00:13:28.230000,,
David NILSSON,2007,,,0 days 00:03:54.430000,,,
David NILSSON,2009,,,,0 days 00:14:35.520000,0 days 01:10:26,
David NILSSON,2010,0 days 00:31:35,,0 days 00:04:00.090000,,0 days 01:11:18,
David NILSSON,2011,0 days 00:30:03,,,0 days 00:15:35.540000,0 days 01:05:56,0 days 02:21:25
David NILSSON,2012,0 days 00:31:40,,,,0 days 01:08:11,0 days 02:21:04
David NILSSON,2013,0 days 00:29:39,0 days 00:30:18.490000,,,0 days 01:06:56,0 days 02:25:45
David NILSSON,2014,0 days 00:29:48,0 days 00:29:50.220000,,0 days 00:14:24.330000,0 days 01:07:17,0 days 02:27:00
David NILSSON,2015,0 days 00:29:45,0 days 00:29:06.790000,0 days 00:03:54.540000,0 days 00:13:57.500000,0 days 01:04:11,0 days 02:17:19
David NILSSON,2016,0 days 00:29:01,0 days 00:29:24.430000,0 days 00:03:53.520000,0 days 00:14:03.280000,0 days 01:05:16,0 days 02:20:25
David NILSSON,2017,0 days 00:29:21,0 days 00:29:12.880000,,,0 days 01:03:34,0 days 02:15:40
David NILSSON,2018,0 days 00:29:03,0 days 00:29:33.540000,,0 days 00:15:08.090000,0 days 01:06:25,
David NILSSON,2019,0 days 00:29:16,0 days 00:30:40.840000,0 days 00:03:56,0 days 00:13:49.470000,0 days 01:03:30,0 days 02:10:09
David NILSSON,2020,0 days 00:28:13,0 days 00:28:32.820000,0 days 00:03:50.070000,0 days 00:13:44.550000,0 days 01:01:40,0 days 02:10:09
David NILSSON,2021,0 days 00:29:11,,0 days 00:03:51.750000,0 days 00:13:48.710000,0 days 01:04:06,0 days 02:14:33
David NILSSON,2022,0 days 00:28:52,0 days 00:28:39.960000,,,0 days 01:01:56,
David NILSSON,2023,0 days 00:29:18,,,,0 days 01:02:00,0 days 02:18:14
David NILSSON,2024,,,,,0 days 01:05:27,
David RIBICH,2015,,,0 days 00:03:50.580000,0 days 00:15:02.710000,,
David RIBICH,2016,,,0 days 00:03:43.410000,,,
David RIBICH,2017,,,0 days 00:03:39.560000,,,
David RIBICH,2018,,,0 days 00:03:37.350000,,,
David RIBICH,2019,,,0 days 00:03:37.440000,,,
David RIBICH,2020,,,0 days 00:03:43.730000,,,
David RIBICH,2021,,,0 days 00:03:36.700000,0 days 00:13:26.410000,,
David RIBICH,2022,,,0 days 00:03:35.510000,0 days 00:13:44.280000,,
David RIBICH,2023,,,0 days 00:03:40.720000,,,
David RIBICH,2024,,,0 days 00:03:38.140000,,,
David Shungeya NEIYIAI,2021,,,,0 days 00:14:06.060000,,
David Shungeya NEIYIAI,2022,,,,,0 days 01:03:15,
David Shungeya NEIYIAI,2023,,0 days 00:27:46.080000,,0 days 00:13:38.040000,0 days 01:01:31,
David Shungeya NEIYIAI,2024,,0 days 00:28:00.270000,,,0 days 01:00:32,
Davis BOVE,2021,,,0 days 00:03:44.180000,0 days 00:14:53.960000,,
Davis BOVE,2022,,,0 days 00:03:43.470000,,,
Davis BOVE,2023,,,0 days 00:03:39.170000,,,
Davis BOVE,2024,,,0 days 00:03:40.190000,0 days 00:13:48,,
Davor Aaron BIENENFELD,2015,,,0 days 00:04:07.560000,0 days 00:15:22.450000,,
Davor Aaron BIENENFELD,2016,,,0 days 00:04:01.820000,0 days 00:14:55.790000,0 days 01:10:03,
Davor Aaron BIENENFELD,2017,0 days 00:30:37,0 days 00:30:20.620000,0 days 00:03:53.210000,0 days 00:14:20.730000,0 days 01:08:19,
Davor Aaron BIENENFELD,2018,,0 days 00:29:52.130000,0 days 00:03:52.830000,0 days 00:14:12.840000,,
Davor Aaron BIENENFELD,2019,0 days 00:29:35,0 days 00:29:12.300000,0 days 00:03:48.800000,0 days 00:13:57.810000,,
Davor Aaron BIENENFELD,2020,0 days 00:28:31,,0 days 00:03:44.400000,0 days 00:13:42.720000,0 days 01:02:33,
Davor Aaron BIENENFELD,2021,0 days 00:29:16,0 days 00:28:10.950000,0 days 00:03:43.930000,0 days 00:13:31.650000,,
Davor Aaron BIENENFELD,2022,0 days 00:28:55,0 days 00:28:14.670000,0 days 00:03:45.640000,0 days 00:13:21.990000,,
Davor Aaron BIENENFELD,2023,0 days 00:29:29,0 days 00:27:55.960000,0 days 00:03:41.160000,0 days 00:13:19.210000,0 days 01:01:49,
Davor Aaron BIENENFELD,2024,,0 days 00:27:42.830000,,0 days 00:13:18.600000,0 days 01:02:34,
Dawit FIKADU,2014,0 days 00:28:21,,,0 days 00:13:43.310000,,
Dawit FIKADU,2015,0 days 00:28:04,,,,0 days 01:04:35,
Dawit FIKADU,2016,0 days 00:27:56,,,0 days 00:13:23.030000,0 days 01:02:28,
Dawit FIKADU,2017,0 days 00:28:43,,,0 days 00:13:15.200000,,
Dawit FIKADU,2018,,0 days 00:30:49,,0 days 00:14:34.600000,0 days 01:02:36,
Dawit FIKADU,2019,0 days 00:29:03,0 days 00:28:26.300000,,0 days 00:13:10.400000,0 days 01:00:01,
Dawit FIKADU,2021,,0 days 00:28:48.660000,,0 days 00:13:20.240000,0 days 01:03:09,
Dawit FIKADU,2022,0 days 00:28:19,,,0 days 00:13:23.170000,,
Dawit FIKADU,2023,0 days 00:27:48,0 days 00:29:08.750000,,0 days 00:13:25.630000,,
Debessay DESALE,2019,,0 days 00:29:14.610000,,,,
Debessay DESALE,2021,0 days 00:29:51,,,,,
Debessay DESALE,2023,,,,,,0 days 02:09:19
Debessay DESALE,2024,,,,,,0 days 02:09:26
Dechasa ALEMU,2022,,,,,,0 days 02:08:07
Dechasa ALEMU,2023,,,,,0 days 01:05:14,0 days 02:08:48
Dejene MEGERSA,2022,0 days 00:29:25,,,,,
Dejene MEGERSA,2024,,,,,,0 days 02:05:42
Denis CHIRCHIR,2018,,,,,0 days 01:06:14,
Denis CHIRCHIR,2019,0 days 00:30:58,,,,,0 days 02:13:50
Denis CHIRCHIR,2020,,,,,,0 days 02:22:56
Denis CHIRCHIR,2021,,,,,0 days 01:03:27,0 days 02:12:08
Denis CHIRCHIR,2022,,,,,,0 days 02:09:55
Denis CHIRCHIR,2023,,,,,,0 days 02:07:17
Denis CHIRCHIR,2024,,,,,,0 days 02:08:28
Dennis KIPKURUI,2022,,,,0 days 00:14:02.830000,,
Dennis KIPKURUI,2023,,0 days 00:28:26.070000,,0 days 00:13:25.510000,,
Dennis KIPKURUI,2024,,0 days 00:28:11.600000,,0 days 00:13:37.220000,,
Dennis KIPRUTO,2023,,0 days 00:27:50.450000,,0 days 00:13:54.450000,0 days 01:00:17,
Dennis KIPRUTO,2024,,0 days 00:28:15.580000,,,,
Dennis Kibet KITIYO,2021,,,0 days 00:03:54.070000,,,
Dennis Kibet KITIYO,2022,0 days 00:27:35,,,,0 days 01:01:06,
Dennis Kibet KITIYO,2023,,,,,0 days 01:01:08,
Dennis Kibet KITIYO,2024,0 days 00:27:01,,,,0 days 01:00:58,
Derebe AYELE,2021,,,0 days 00:03:59.130000,0 days 00:14:03.290000,,
Derebe AYELE,2022,0 days 00:29:55,0 days 00:29:42.250000,0 days 00:03:51.020000,0 days 00:13:46.570000,,
Derebe AYELE,2023,0 days 00:29:40,,,0 days 00:13:41.950000,,
Dereje CHEKOLE,2018,,0 days 00:31:08.060000,,,,
Dereje CHEKOLE,2019,,,0 days 00:03:51.720000,0 days 00:14:09.450000,,
Dereje CHEKOLE,2020,0 days 00:30:03,0 days 00:29:31.140000,,0 days 00:14:24.700000,,
Dereje CHEKOLE,2021,,0 days 00:28:57.190000,0 days 00:03:48.150000,0 days 00:14:04.860000,,
Dereje CHEKOLE,2022,,0 days 00:28:25.550000,,,,
Dereje CHEKOLE,2023,0 days 00:29:27,0 days 00:28:11.380000,,0 days 00:13:58.420000,,
Deresa GELETA,2017,,,,,,0 days 02:17:57
Deresa GELETA,2018,,,,,,0 days 02:12:33
Deresa GELETA,2019,,,,,,0 days 02:10:42
Deresa GELETA,2020,,,,,,0 days 02:11:35
Deresa GELETA,2021,,,,,,0 days 02:08:42
Deresa GELETA,2022,,,,,,0 days 02:07:30
Deresa GELETA,2023,,,,,,0 days 02:05:51
Deresa GELETA,2024,,,,,,0 days 02:03:27
Derseh KINDIE,2021,,,,,,0 days 02:12:11
Derseh KINDIE,2022,,,,,0 days 00:59:18,0 days 02:08:23
Derseh KINDIE,2023,,,,,,0 days 02:05:51
Derseh KINDIE,2024,,,,,,0 days 02:07:22
Desire NIYOMWUNGERE,2023,,,,0 days 00:13:30.740000,,
Devin HART,2017,,,,0 days 00:14:57.830000,,
Devin HART,2018,,,,0 days 00:14:44.060000,,
Devin HART,2020,,,,0 days 00:14:00.390000,,
Devin HART,2021,,,0 days 00:03:49.640000,0 days 00:13:45.380000,,
Devin HART,2022,,0 days 00:29:41.570000,,0 days 00:14:02.500000,,
Devin HART,2023,,0 days 00:28:07.640000,,0 days 00:13:29.310000,,
Devin HART,2024,,0 days 00:28:36.100000,,0 days 00:13:47.560000,,
Devon COMBER,2022,,,0 days 00:03:50.020000,,,
Devon COMBER,2023,,,0 days 00:03:46.550000,0 days 00:14:05.690000,,
Devon COMBER,2024,,,0 days 00:03:41.320000,0 days 00:13:45.900000,,
Dezhu LIU,2018,,,0 days 00:03:59.840000,,,
Dezhu LIU,2019,,,0 days 00:03:54.790000,,,
Dezhu LIU,2020,,,0 days 00:03:45.540000,,,
Dezhu LIU,2021,,,0 days 00:03:43.360000,,,
